Year,Org_Type,ONS_Code,Org_Code,Org_Name,Classification,Metric_Primary,Value
2015,LocalAuthority,E09000030,711,London Borough of Tower Hamlets Council                                                             ,FAE_PrimarySecondary_Obesity,Female,772
2015,LocalAuthority,E09000031,735,London Borough of Waltham Forest Council                                                            ,FAE_PrimarySecondary_Obesity,Female,1436
2015,LocalAuthority,E09000032,712,London Borough of Wandsworth                                                                        ,FAE_PrimarySecondary_Obesity,Female,612
2015,LocalAuthority,E09000020,707,Royal Borough of Kensington and Chelsea                                                             ,FAE_PrimarySecondary_Obesity,Female,298
2015,LocalAuthority,E09000021,729,Royal Borough of Kingston-upon-Thames Council                                                       ,FAE_PrimarySecondary_Obesity,Female,246
2015,LocalAuthority,E09000033,713,Westminster City Council                                                                            ,FAE_PrimarySecondary_Obesity,Female,573
2015,Region,E12000008,J,South East,FAE_PrimarySecondary_Obesity,Female,39532
2015,LocalAuthority,E06000036,614,Bracknell Forest Borough Council (Unitary)                                                          ,FAE_PrimarySecondary_Obesity,Female,453
2015,LocalAuthority,E06000043,816,Brighton & Hove City Council (Unitary),FAE_PrimarySecondary_Obesity,Female,1188
2015,LocalAuthority,E10000002,612,Buckinghamshire County Council                                                                      ,FAE_PrimarySecondary_Obesity,Female,1850
2015,LocalAuthority,E10000011,815,East Sussex County Council                                                                          ,FAE_PrimarySecondary_Obesity,Female,1932
2015,LocalAuthority,E10000014,812,Hampshire County Council                                                                            ,FAE_PrimarySecondary_Obesity,Female,5331
2015,LocalAuthority,E06000046,803,Isle of Wight Council                                                                               ,FAE_PrimarySecondary_Obesity,Female,995
2015,LocalAuthority,E10000016,820,Kent County Council                                                                                 ,FAE_PrimarySecondary_Obesity,Female,5613
2015,LocalAuthority,E06000035,821,Medway Council (Unitary)                                                                            ,FAE_PrimarySecondary_Obesity,Female,2197
2015,LocalAuthority,E06000042,613,Milton Keynes Council (Unitary)                                                                     ,FAE_PrimarySecondary_Obesity,Female,1179
2015,LocalAuthority,E10000025,608,Oxfordshire County Council                                                                          ,FAE_PrimarySecondary_Obesity,Female,2161
2015,LocalAuthority,E06000044,813,Portsmouth City Council (Unitary)                                                                   ,FAE_PrimarySecondary_Obesity,Female,751
2015,LocalAuthority,E06000038,616,Reading Borough Council (Unitary)                                                                   ,FAE_PrimarySecondary_Obesity,Female,1029
2015,LocalAuthority,E06000040,618,Royal Borough of Windsor & Maidenhead (Unitary)                                                     ,FAE_PrimarySecondary_Obesity,Female,1064
2015,LocalAuthority,E06000039,617,Slough Borough Council (Unitary)                                                                    ,FAE_PrimarySecondary_Obesity,Female,1728
2015,LocalAuthority,E06000045,814,Southampton City Council (Unitary)                                                                  ,FAE_PrimarySecondary_Obesity,Female,2837
2015,LocalAuthority,E10000030,805,Surrey County Council                                                                               ,FAE_PrimarySecondary_Obesity,Female,2826
2015,LocalAuthority,E06000037,615,West Berkshire District Council (Unitary)                                                           ,FAE_PrimarySecondary_Obesity,Female,747
2015,LocalAuthority,E10000032,807,West Sussex County Council                                                                          ,FAE_PrimarySecondary_Obesity,Female,4945
2015,LocalAuthority,E06000041,619,Wokingham Borough Council (Unitary)                                                                 ,FAE_PrimarySecondary_Obesity,Female,706
2015,Region,E12000009,K,South West,FAE_PrimarySecondary_Obesity,Female,37907
2015,LocalAuthority,E06000022,908,Bath and North East Somerset Council (Unitary)                                                      ,FAE_PrimarySecondary_Obesity,Female,803
2015,LocalAuthority,E06000029,811,Borough of Poole Council (Unitary)                                                                  ,FAE_PrimarySecondary_Obesity,Female,1266
2015,LocalAuthority,E06000028,810,Bournemouth Borough Council (Unitary)                                                               ,FAE_PrimarySecondary_Obesity,Female,1486
